source,public_time,content,topic,sensitive_word,theme,id,up_num,retweet_num,comment_num,nickname,sex,province,following,followed,publish_place,publish_tool
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%96%AF%E6%8B%89&advancedfilter=1&starttime=2020-12-05-04&endtime=2021-01-03-05&sort=time&page=1,2021-01-04 12:52,股市老陈168:继峰股份在互动平台表示，公司向特斯拉国产Model Y供应座椅后中扶手、扶手支撑件等产品。除了特斯拉外，公司及控股子公司格拉默还与宝马、奥迪、理想等多家汽车主机厂达成新能源车型的合作，并将积极助力新能源汽车的发展 。目前，新能源汽车业务收入占集团收入比例较小。 上证指数 sh000001  ,,特斯拉,,JBBCX6Unw,0,0,0,股市老陈168,男,北京,646,28020,无,微博股票
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%96%AF%E6%8B%89&advancedfilter=1&starttime=2020-12-05-04&endtime=2021-01-03-05&sort=time&page=1,2021-01-04 12:52,掌柜爱丽丝:#特斯拉# 2019年老爱就想买特斯拉，至今未买特斯拉。说的是车还是票子？  ,特斯拉,特斯拉,特斯拉,JBBCRptTl,0,0,1,掌柜爱丽丝,女,福建,575,24756,无,iPhone X
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%96%AF%E6%8B%89&advancedfilter=1&starttime=2020-12-05-04&endtime=2021-01-03-05&sort=time&page=1,2021-01-04 12:52,潜九:行情来了，但是，已经来了就不多讲了，已经讲了好几天，新年第一个交易日，做多热情良好，参考点，节前炸板的宁波海运反包，煤炭板块再度雄起，还有利空的爱尔眼科竞价超预期，主轴还是在消费，猪肉养殖业等，还是围绕需求侧改革的刺激消费，牧原股份都涨停了还不干等啥，特斯拉消息提振，锂电池雄起，但是短期看，今天是锂电池特斯拉概念的短期一致阶段，短线追高容易被套，光伏早盘相对弱，但是题材属性平行于锂电池，资金也来过渡，隆基股份和通威股份双提振，可惜阳光电源软一点，河南属性继续发酵，从豫能控股到郑州煤电到眼前的中原证券，如果春季行情确立，中原证券很可能是券商的先锋，类似去年的光大证券，今天能干的主方向我认为的农业养殖，需要注意的是，短期行情虽然好，但是掌握好节奏，场内获利盘增多时候，一但短期上攻钝化，小心被砸，多数新手应该是反应不过来的。 ,,特斯拉,,JBBCM9LJ7,0,0,0,潜九,男,山西,50,21818,无,搜狗高速浏览器
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%96%AF%E6%8B%89&advancedfilter=1&starttime=2020-12-05-04&endtime=2021-01-03-05&sort=time&page=1,2021-01-04 12:52,个股资讯:理想汽车 LI 特斯拉2020年交付量约是蔚来汽车的11倍、理想汽车的15倍，点击链接查看更多-> http://t.cn/A6quubBV  ,,特斯拉,,JBBCLekja,0,0,0,个股资讯,男,北京,33,932431,无,微博股票
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%96%AF%E6%8B%89&advancedfilter=1&starttime=2020-12-05-04&endtime=2021-01-03-05&sort=time&page=1,2021-01-04 12:52,股市鑫来:沪指站上3500点关口为2018年1月以来首次白酒、鸡肉、固态电池、猪肉、特斯拉、航天航空、船舶制造等板块涨幅居前银行、保险、房地产等板块领跌沪指上涨0.91%，报3504.57点创业板指上涨3.67%！  ,,特斯拉,,JBBCJafHA,0,0,0,股市鑫来,男,北京,4,6579,无,Android
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%96%AF%E6%8B%89&advancedfilter=1&starttime=2020-12-05-04&endtime=2021-01-03-05&sort=time&page=1,2021-01-04 12:51,木头人会跑:特斯拉低价杀入SUV市场:蔚来、BBA谁更受伤？ -- “价格是Model Y的最大优势，它是直接与BBA（奔驰、奥迪、宝马）的燃油车竞争的。”崔东树表示。由于三电系统成本过高，电动车的价格和燃油车之间目前还存在明显的差距。特斯拉低价杀入SUV市场:蔚来、BBA谁更受伤？  ,,特斯拉,,JBBCC3I1e,0,0,0,木头人会跑,男,浙江,450,576,无,新浪财经
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%96%AF%E6%8B%89&advancedfilter=1&starttime=2020-12-05-04&endtime=2021-01-03-05&sort=time&page=1,2021-01-04 12:51,大牛财经可转债:指数截止到午盘全部大涨。上证指数黄线在上，白线在下，个股活跃。从板块上来看的话，大家也看到了养猪的养殖业，农业板块今天再次大涨，农业板块在12月初提醒，整个12月份我们农业板块可以是赚的盆满钵满，对吧？猪肉板块是因为猪肉又涨价，除了农业板块以外，其他的特斯拉特拉这个题材今天被解读成利好，那也是大涨，军工里面龙头是002025，那支股票，明天应该还会连板，早上说完以后是有机会能够干得进去的，能够有机会确确实实它是能够买进去的。证券里面，证券截止到现在涨停的有几个？我们看一下，证券里面涨停两个，一个中原证券，一个方正证券。我们讲的只讲了中原，中原证券601375这只股票还有高点证券里面提醒的唯一的一只股票，中原证券。方正证券虽然说三连板，但是它并没有提前提醒。上证指数的走势比创业板要弱一点，那是因为创业板白线跟黄线的距离差别太大，白线是宁德时代，温氏股份，一个宁德时代，特斯拉，一个温氏股份，猪肉。这两个大涨，直接把指数给大涨到3075点了。创业板指数在涨都快赶上上证指数了。科技板块下午还是可以考虑低吸的，科技板块我们在上个星期二提醒的总龙头世嘉科技，上周三涨停，上周4年前最后一天涨停，今天继续涨停。另外一个600105两只，是吧？永鼎股份要比他差。永鼎股份今天早上打到5日线，这支个股也会往上异动拉升，但是这一支个股很明显，那就偏弱了。所以说今天动手的永鼎股份，明天小赢那也就跑了，小幅度盈利就走人了，因为它毕竟不是龙头了，原来涨停时间最早，在12月29号，但是在星期4，2月31号已经死掉了，被600405像动力源这种卡位了是吧？既然他已经卡位了，该撤退时就一定要撤退。上证指数上方的阻力和下方的支撑点。现在上证指数加深成指成交量已经达到了7000亿了，今天上证指数和深成指万亿的成交金额，也就是说不会暴跌。北上资金今天净流入倒是不多，对吧？但是成交金额在这摆着，成交金额在摆着，哪有大跌？下方的支撑位，上证指数那是5日线支撑点，创业板的当然也是5日线了，是吧？创业板指数支撑点是5日线，阻力那就是整数关口3000点了。目前来看创业板的30分钟和60分钟都是走势良好，没有见顶的信号。但是小分时级别上的话，小分时级别再往上拉升有点力不从心的感觉了。但是我们只要做好个股问题就不大。现在不是龙头的长得比较高的尽量的不要去追，能够确定谁是龙头，该追就追，像军工里面002625是吧？像证券里面告诉你中原证券，这种股票你是可以去追，其他的跟风的不要追。 ,,特斯拉,,JBBCfEpHP,0,0,0,大牛财经可转债,男,山东,296,3851,无,微博 weibo.com
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%96%AF%E6%8B%89&advancedfilter=1&starttime=2020-12-05-04&endtime=2021-01-03-05&sort=time&page=1,2021-01-04 12:50,散户小韭菜:指数早盘持续大涨，宁德时代等权重股走强，带动创业板指涨近4%，沪指涨近1%站上3500点，特斯拉、军工、白酒、钢铁、锂电池等板块全线走强，银行、地产股走弱，两市个股涨多跌少，涨停约百家，市场氛围大好。盘面上看，国产特斯拉ModelY大幅降价，预订火爆，特斯拉、锂电池概念股掀涨停潮，翔丰华大涨20%，亿纬锂能、宁德时代涨超12%，模塑科技、旭升股份、雅化集团、沪光股份等十余股涨停；春节前猪肉供需偏紧格局仍然维持，猪肉概念全线上涨，牧原股份、天邦股份、正邦科技、唐人神等集体涨停；白酒股强者恒强，青海春天、水井坊、大豪科技等封板；银行股逆势领跌，成都银行跌逾8%。上午市场全线大涨，继续给大家派红包，成交上看，沪指半日成交3255亿，较上周四半日成交的2774亿明显放大，量价齐升，上一次半日成交这么强还是在8月份，下午仍有继续冲的动能，个股看，涨幅在9%以上的有130多家，但涨幅在3%以下的接近2000家，占了近一半，说明吃大肉的还是小部分人，这里注意一下高位票的风险，因为指数已经连续超预期的强势，主要还是靠那几只权重的作用，下午看资金攻击范围能否扩散。 ,,特斯拉,,JBBBQfQZK,15,0,1,散户小韭菜,女,其他,204,3432034,无,无
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%96%AF%E6%8B%89&advancedfilter=1&starttime=2020-12-05-04&endtime=2021-01-03-05&sort=time&page=2,2021-01-04 12:48,微博大学:#微博大学公开课# 特斯拉CEO埃隆·马斯克在用的时间管理方法，日常效率UpUp！快来戳视频看看吧！（via.@缪滨旭BRADY ） 微博大学的微博视频  ,微博大学公开课,特斯拉,微博大学公开课,JBBB947u0,0,0,0,微博大学,男,北京,863,720017,无,🍄 Android
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%96%AF%E6%8B%89&advancedfilter=1&starttime=2020-12-05-04&endtime=2021-01-03-05&sort=time&page=2,2021-01-04 12:47,财新视听:@财新网【读周刊 看视频】在新一轮竞争中，不合规、不环保、跟不上新技术迭代的卡车将被市场淘汰——@财新周刊“卡车变道”，相关视频：http://t.cn/A6qumsOb  特斯拉首款电动卡车亮相  最新财新周刊|卡车变道  原图 ,,特斯拉,,JBBB2A2Ce,0,0,0,财新视听,男,北京,810,163779,无,财新网
