source,public_time,content,topic,sensitive_word,theme,id,up_num,retweet_num,comment_num,nickname,sex,province,following,followed,publish_place,publish_tool
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%9C%97%E6%99%AE&advancedfilter=1&starttime=2020-12-05-06&endtime=2021-01-03-07&sort=time&page=1,2021-01-04 14:34,微微万象民生直通车A:【#特朗普称美国死亡病例数被夸大# 福奇忍不了直接回怼：不信去医院看】当地时间1月3日，特朗普在社交平台上称，由于CDC测定方法荒谬，美国新冠肺炎死亡病例数被“夸大”。传染病专家福奇在接受媒体采访时驳斥了这一说法，他还表示，此前“没有想到”美国累计死亡病例会超35万例。http://t.cn/A6qupjbc  ,特朗普称美国死亡病例数被夸大,特朗普,特朗普称美国死亡病例数被夸大,JBCijzFFn,0,0,0,微微万象民生直通车A,男,山东,290,829310,无,iPhone 6 Plus
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%9C%97%E6%99%AE&advancedfilter=1&starttime=2020-12-05-06&endtime=2021-01-03-07&sort=time&page=1,2021-01-04 14:34,莫芠:【特朗普版“水门事件”？#特朗普电话录音曝光#】当地时间3日，美媒曝光了一段通话录音，美国总统#特朗普#施压佐治亚州州务卿布拉德·拉芬斯珀格，要求其“找到”11780张选票以推翻该州的选举结果。在电话中，特朗普还威胁如果不这样做将面临潜在的刑事诉讼，承担“重大风险”。 凤凰网八风视频的微博视频  ,特朗普,特朗普,特朗普,JBCiccCd2,0,0,0,莫芠,女,北京,2309,1306,无,深度报道 · 视频社区
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%9C%97%E6%99%AE&advancedfilter=1&starttime=2020-12-05-06&endtime=2021-01-03-07&sort=time&page=1,2021-01-04 14:34,快活林杂谈:特朗普如果真的搞政变，那就必然粉身碎骨，遗臭万年！成为不耻于人类的垃圾堆！ #跟新浪看热点#  所有健在美国前防长联名反对武装“政变”  ,跟新浪看热点,特朗普,跟新浪看热点,JBCiae1sg,0,0,0,快活林杂谈,男,河南,623,10166,无,新浪新闻客户端
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%9C%97%E6%99%AE&advancedfilter=1&starttime=2020-12-05-06&endtime=2021-01-03-07&sort=time&page=1,2021-01-04 14:34,闻所未文:#美国新冠肺炎超2056万例#【美国新增新冠肺炎确诊病例220458例 累计确诊超2056万】据美国约翰斯·霍普金斯大学统计数据显示，截至美东时间1月3日16:23（北京时间4日5:23），美国新冠肺炎感染病例已达到20566749例，死亡病例达到351233例。#特朗普# #特朗普指责疾控中心夸大疫情数据# #福奇回怼特朗普# http://t.cn/A6qulMOj ,福奇回怼特朗普,特朗普,福奇回怼特朗普,JBCi1Czfc,0,0,0,闻所未文,女,北京,2200,112179,无,微博 weibo.com
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%9C%97%E6%99%AE&advancedfilter=1&starttime=2020-12-05-06&endtime=2021-01-03-07&sort=time&page=1,2021-01-04 14:34,"娇艳baffle:#扫黑除恶,打击黑恶势力保护伞##扫黑除恶举报平台##举报中心提醒##深圳爆料##扫黑除恶#@深圳微博发布厅 深圳市府委415两死一伤惨案发生在闹市你们不思过？ 公安消防失职渎职，给你们市府市委信访办访信不敢回，人民网新浪官微不敢回应，无视党纪国法，作为政府的代言办事机构，你们初心何在？特朗普的政府？@广东检察 扫除深圳市府黑恶势力  依法深入清剿黑恶势力 让人民群众带着满满的安全感迈入全面小康 http://t.cn/A6GYuE17 原图 ",扫黑除恶,特朗普,扫黑除恶,JBChVEFc4,0,0,0,娇艳baffle,女,内蒙古,1343,1435,无,学习强国客户端
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%9C%97%E6%99%AE&advancedfilter=1&starttime=2020-12-05-06&endtime=2021-01-03-07&sort=time&page=1,2021-01-04 14:33,莫芠:【特朗普最新电话录音曝光！他还在施压佐治亚州官员“找出11780张选票”，求改变败选结果】#特朗普电话录音曝光#“‘我只想找到11780张选票’：在长约一小时非同寻常的通话中，特朗普施压佐治亚州州务卿要求重新计票，以对他有利”。《华盛顿邮报》当地时间3日以此为题的报道称，该报得到的电话录音显示，总统特朗普在2日与佐治亚州州务卿布拉德·拉芬斯珀格通了电话，要求后者找到足够的选票以推翻该州的选举结果。在电话中，特朗普还威胁拉芬斯珀格如果不这样做将面临潜在的刑事诉讼，承担“重大风险”。但后者拒绝了特朗普。http://t.cn/A6quN3Ez ,特朗普电话录音曝光,特朗普,特朗普电话录音曝光,JBChOkTwL,0,0,0,莫芠,女,北京,2309,1306,无,Android
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%9C%97%E6%99%AE&advancedfilter=1&starttime=2020-12-05-06&endtime=2021-01-03-07&sort=time&page=1,2021-01-04 14:32,"娇艳baffle:#扫黑除恶,打击黑恶势力保护伞##扫黑除恶举报平台##举报中心提醒##深圳爆料##扫黑除恶#@深圳微博发布厅 深圳市府委415两死一伤惨案发生在闹市你们不思过？ 公安消防失职渎职，给你们市府市委信访办访信不敢回，人民网新浪官微不敢回应，无视党纪国法，作为政府的代言办事机构，你们初心何在？特朗普的政府？@广东检察 扫除深圳市府黑恶势力  扫黑除恶重点整治这些不法行为 http://t.cn/A6412Hip 原图 ",扫黑除恶,特朗普,扫黑除恶,JBChv7sIh,0,0,1,娇艳baffle,女,内蒙古,1343,1435,无,学习强国客户端
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%9C%97%E6%99%AE&advancedfilter=1&starttime=2020-12-05-06&endtime=2021-01-03-07&sort=time&page=1,2021-01-04 14:32,这片海的蓝天:特朗普或借战争作“最后一搏” 这是最后的机会。1月4日，据报道，华盛顿分析人士猜测，特朗普可能挑起与伊朗的冲突，从而转移大家对他未能推翻大选失利结果的关注，并增加其继任者拜登规划中东政策的难度。这一切的背景是，拜登准备在1月20日就职后实施自己的政策。他希望减轻特朗普对德黑兰施加的“极限压力”，恢复接触并重返伊朗核协议。特朗普政府中的鹰派强烈反对这些政策。特朗普正致力于在离开白宫的路上制造尽可能多的混乱。这是否可能包括在中东强加给拜登一场战争？人们已经知道特朗普正考虑攻击伊朗。现在，特朗普在被迫离职前可能正在策划最后一件分散人们注意力的大事儿。问题不在于特朗普是否有权力这样做。他在1月20日中午前都掌握着宪法赋予的权力。问题在于，特朗普为什么会在最后一刻挑起与伊朗的战争。特朗普做任何事情的明显原因是，他认为这会让自己受益。...... 原图 ,,特朗普,,JBChssPvB,1,0,0,这片海的蓝天,男,浙江,1299,2663,无,微博 weibo.com
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%9C%97%E6%99%AE&advancedfilter=1&starttime=2020-12-05-06&endtime=2021-01-03-07&sort=time&page=1,2021-01-04 14:32,北京晚报北晚新视觉网:【#福奇回怼特朗普#】1月4日，美国，特朗普发推宣称美国CDC伪造数据，过分夸大疫情严重性，福奇就此事进行回应，他表示真实的情况，去医院一看便知。美国约翰斯·霍普金斯大学统计数据显示，截至美东时间1月3日16:23，美国新冠肺炎确诊病例总数已达20566749例，死亡病例达到351233例。http://t.cn/A6qud3fs 原图 ,福奇回怼特朗普,特朗普,福奇回怼特朗普,JBChiDgy7,0,0,0,北京晚报北晚新视觉网,男,北京,178,6689506,无,微博 weibo.com
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%89%B9%E6%9C%97%E6%99%AE&advancedfilter=1&starttime=2020-12-05-06&endtime=2021-01-03-07&sort=time&page=2,2021-01-04 14:32,行舟无川:#特朗普指责疾控中心夸大疫情数据# 美国人不仅仅要和新冠病毒抗争，还要和这辈子最后半个月在任胡闹的傻老头抗争，怎么说呢挺不容易的  原图 ,特朗普指责疾控中心夸大疫情数据,特朗普,特朗普指责疾控中心夸大疫情数据,JBChd74yE,0,0,0,行舟无川,男,海外,209,8576,无,荣耀V8 脱影而出
